"Id_article";"Id_obs";"Authors";"Title";"DOI";"Year_of_publication";"Experiment_period";"Experiment_year";"Country";"Study_site";"Latitude";"Longitude";"Continent";"Climate_zone";"Geocoordinates";"Soil_type_WRB_USDA";"Soil_texture";"Soil_pH";"Greenhouse";"Organic_ferti";"Mineral_ferti";"Pesticide";"Irrigation";"Nitrogen_rate_kg_ha";"Additional_factor";"Intercropping_design";"Intercropping_pattern";"Crop_1_Common_Name";"Crop_1_Scientific_Name";"Crop_2_Common_Name";"Crop_2_Scientific_Name";"Crop_1_yield_sole";"Crop_2_yield_sole";"Crop_1_yield_intercropped";"Crop_2_yield_intercropped";"Yield_total_intercropping";"Yield_unit";"Yield_measure";"Data_location";"LER_crop1";"LER_crop2";"LER_tot";"LER_crop_1_calc";"LER_crop_2_calc";"LER_tot_calc"
111;826;"Ocimati, W. and Ntamwira, J. and Groot, J. C. J. and Taulya, G. and Tittonell, P. and Dhed'a, B. and van Asten, P. and Vanlauwe, B. and Ruhigwa, B. and Blomme, G.";"Banana leaf pruning to facilitate annual legume intercropping as an intensification strategy in the East African highlands";"10.1016/j.eja.2019.125923";2019;"2010-2012";"2010-2012";"Democratic Republic of Congo";"Institut National d’Etudes et Recherches Agronomiques (INERA), Mulungu research station in the South Kivu Province";-2,90311;27,929300252754;"Sub-Saharan Africa";"Aw";"Exact";"Andosols (WRB)";NA;8,5;"No";"Yes";"No";NA;NA;NA;"Leaf pruning 7 leaves";"Additive";"AF";"Banana";"Musa L.";"Soybean";"Glycine max L.";NA;NA;NA;NA;NA;NA;NA;"Table 5";NA;NA;1,54;NA;NA;NA
111;827;"Ocimati, W. and Ntamwira, J. and Groot, J. C. J. and Taulya, G. and Tittonell, P. and Dhed'a, B. and van Asten, P. and Vanlauwe, B. and Ruhigwa, B. and Blomme, G.";"Banana leaf pruning to facilitate annual legume intercropping as an intensification strategy in the East African highlands";"10.1016/j.eja.2019.125923";2019;"2010-2012";"2010-2012";"Democratic Republic of Congo";"Institut National d’Etudes et Recherches Agronomiques (INERA), Mulungu research station in the South Kivu Province";-2,90311;27,929300252754;"Sub-Saharan Africa";"Aw";"Exact";"Andosols (WRB)";NA;8,5;"No";"Yes";"No";NA;NA;NA;"Leaf pruning All leaves";"Additive";"AF";"Banana";"Musa L.";"Soybean";"Glycine max L.";NA;NA;NA;NA;NA;NA;NA;"Table 5";NA;NA;1,41;NA;NA;NA
111;828;"Ocimati, W. and Ntamwira, J. and Groot, J. C. J. and Taulya, G. and Tittonell, P. and Dhed'a, B. and van Asten, P. and Vanlauwe, B. and Ruhigwa, B. and Blomme, G.";"Banana leaf pruning to facilitate annual legume intercropping as an intensification strategy in the East African highlands";"10.1016/j.eja.2019.125923";2019;"2010-2012";"2010-2012";"Democratic Republic of Congo";"Institut National d’Etudes et Recherches Agronomiques (INERA), Mulungu research station in the South Kivu Province";-2,90311;27,929300252754;"Sub-Saharan Africa";"Aw";"Exact";"Andosols (WRB)";NA;8,5;"No";"Yes";"No";NA;NA;NA;"Leaf pruning 4 leaves x bush bean";"Additive";"AF";"Banana";"Musa L.";"Bean";"Phaseolus L.";NA;NA;NA;NA;NA;NA;NA;"Table 5";NA;NA;1,1;NA;NA;NA
111;829;"Ocimati, W. and Ntamwira, J. and Groot, J. C. J. and Taulya, G. and Tittonell, P. and Dhed'a, B. and van Asten, P. and Vanlauwe, B. and Ruhigwa, B. and Blomme, G.";"Banana leaf pruning to facilitate annual legume intercropping as an intensification strategy in the East African highlands";"10.1016/j.eja.2019.125923";2019;"2010-2012";"2010-2012";"Democratic Republic of Congo";"Institut National d’Etudes et Recherches Agronomiques (INERA), Mulungu research station in the South Kivu Province";-2,90311;27,929300252754;"Sub-Saharan Africa";"Aw";"Exact";"Andosols (WRB)";NA;8,5;"No";"Yes";"No";NA;NA;NA;"Leaf pruning 7 leaves x bush bean";"Additive";"AF";"Banana";"Musa L.";"Bean";"Phaseolus L.";NA;NA;NA;NA;NA;NA;NA;"Table 5";NA;NA;1,46;NA;NA;NA
111;830;"Ocimati, W. and Ntamwira, J. and Groot, J. C. J. and Taulya, G. and Tittonell, P. and Dhed'a, B. and van Asten, P. and Vanlauwe, B. and Ruhigwa, B. and Blomme, G.";"Banana leaf pruning to facilitate annual legume intercropping as an intensification strategy in the East African highlands";"10.1016/j.eja.2019.125923";2019;"2010-2012";"2010-2012";"Democratic Republic of Congo";"Institut National d’Etudes et Recherches Agronomiques (INERA), Mulungu research station in the South Kivu Province";-2,90311;27,929300252754;"Sub-Saharan Africa";"Aw";"Exact";"Andosols (WRB)";NA;8,5;"No";"Yes";"No";NA;NA;NA;"Leaf pruning All leaves x bush bean";"Additive";"AF";"Banana";"Musa L.";"Bean";"Phaseolus L.";NA;NA;NA;NA;NA;NA;NA;"Table 5";NA;NA;1,45;NA;NA;NA
111;831;"Ocimati, W. and Ntamwira, J. and Groot, J. C. J. and Taulya, G. and Tittonell, P. and Dhed'a, B. and van Asten, P. and Vanlauwe, B. and Ruhigwa, B. and Blomme, G.";"Banana leaf pruning to facilitate annual legume intercropping as an intensification strategy in the East African highlands";"10.1016/j.eja.2019.125923";2019;"2010-2012";"2010-2012";"Democratic Republic of Congo";"Institut National d’Etudes et Recherches Agronomiques (INERA), Mulungu research station in the South Kivu Province";-2,90311;27,929300252754;"Sub-Saharan Africa";"Aw";"Exact";"Andosols (WRB)";NA;8,5;"No";"Yes";"No";NA;NA;NA;"Leaf pruning 4 leaves x climbing bean";"Additive";"AF";"Banana";"Musa L.";"Bean";"Phaseolus L.";NA;NA;NA;NA;NA;NA;NA;"Table 5";NA;NA;1,26;NA;NA;NA
111;832;"Ocimati, W. and Ntamwira, J. and Groot, J. C. J. and Taulya, G. and Tittonell, P. and Dhed'a, B. and van Asten, P. and Vanlauwe, B. and Ruhigwa, B. and Blomme, G.";"Banana leaf pruning to facilitate annual legume intercropping as an intensification strategy in the East African highlands";"10.1016/j.eja.2019.125923";2019;"2010-2012";"2010-2012";"Democratic Republic of Congo";"Institut National d’Etudes et Recherches Agronomiques (INERA), Mulungu research station in the South Kivu Province";-2,90311;27,929300252754;"Sub-Saharan Africa";"Aw";"Exact";"Andosols (WRB)";NA;8,5;"No";"Yes";"No";NA;NA;NA;"Leaf pruning 7 leaves x climbing bean";"Additive";"AF";"Banana";"Musa L.";"Bean";"Phaseolus L.";NA;NA;NA;NA;NA;NA;NA;"Table 5";NA;NA;1,52;NA;NA;NA
111;833;"Ocimati, W. and Ntamwira, J. and Groot, J. C. J. and Taulya, G. and Tittonell, P. and Dhed'a, B. and van Asten, P. and Vanlauwe, B. and Ruhigwa, B. and Blomme, G.";"Banana leaf pruning to facilitate annual legume intercropping as an intensification strategy in the East African highlands";"10.1016/j.eja.2019.125923";2019;"2010-2012";"2010-2012";"Democratic Republic of Congo";"Institut National d’Etudes et Recherches Agronomiques (INERA), Mulungu research station in the South Kivu Province";-2,90311;27,929300252754;"Sub-Saharan Africa";"Aw";"Exact";"Andosols (WRB)";NA;8,5;"No";"Yes";"No";NA;NA;NA;"Leaf pruning All leaves x climbing bean";"Additive";"AF";"Banana";"Musa L.";"Bean";"Phaseolus L.";NA;NA;NA;NA;NA;NA;NA;"Table 5";NA;NA;1,4;NA;NA;NA
112;834;"Ofori, K., Gamedoagbao, D.K.";"Yield of scarlet eggplant (Solanum aethiopicum L.) as influenced by planting date of companion cowpea";"10.1016/j.scienta.2005.02.003";2005;"1999-2001";"1999-2001";"Ghana";"University of Ghana Farm, Legon";5,656697;-0,192143;"Sub-Saharan Africa";"Aw";"Estimated";NA;"Sandy loam (SL)";5,7;"No";"No";"Yes";"Yes";"Yes";"66";"Cowpea cultivar IT83S-818 x 0 weeks after planting cowpea";"Additive";NA;"Eggplant";"Solanum melongena L.";"Cowpea";"Vigna unguiculata L. Walp.";8006;1506;7996;1296;9292;"Kg/ha";NA;"Table 4";0,999;0,861;1,859;0,998750936797402;0,860557768924303;1,8593087057217
112;835;"Ofori, K., Gamedoagbao, D.K.";"Yield of scarlet eggplant (Solanum aethiopicum L.) as influenced by planting date of companion cowpea";"10.1016/j.scienta.2005.02.003";2005;"1999-2001";"1999-2001";"Ghana";"University of Ghana Farm, Legon";5,656697;-0,192143;"Sub-Saharan Africa";"Aw";"Estimated";NA;"Sandy loam (SL)";5,7;"No";"No";"Yes";"Yes";"Yes";"66";"Cowpea cultivar IT83S-818 x 2 weeks after planting cowpea";"Additive";NA;"Eggplant";"Solanum melongena L.";"Cowpea";"Vigna unguiculata L. Walp.";8006;1506;6812;1731;8543;"Kg/ha";NA;"Table 4";0,851;1,149;2;0,850861853609793;1,14940239043825;2,00026424404804
112;836;"Ofori, K., Gamedoagbao, D.K.";"Yield of scarlet eggplant (Solanum aethiopicum L.) as influenced by planting date of companion cowpea";"10.1016/j.scienta.2005.02.003";2005;"1999-2001";"1999-2001";"Ghana";"University of Ghana Farm, Legon";5,656697;-0,192143;"Sub-Saharan Africa";"Aw";"Estimated";NA;"Sandy loam (SL)";5,7;"No";"No";"Yes";"Yes";"Yes";"66";"Cowpea cultivar IT83S-818 x 4 weeks after planting cowpea";"Additive";NA;"Eggplant";"Solanum melongena L.";"Cowpea";"Vigna unguiculata L. Walp.";8006;1506;4825;1108;5933;"Kg/ha";NA;"Table 4";0,603;0,736;1,338;0,60267299525356;0,735723771580345;1,33839676683391
112;837;"Ofori, K., Gamedoagbao, D.K.";"Yield of scarlet eggplant (Solanum aethiopicum L.) as influenced by planting date of companion cowpea";"10.1016/j.scienta.2005.02.003";2005;"1999-2001";"1999-2001";"Ghana";"University of Ghana Farm, Legon";5,656697;-0,192143;"Sub-Saharan Africa";"Aw";"Estimated";NA;"Sandy loam (SL)";5,7;"No";"No";"Yes";"Yes";"Yes";"66";"Cowpea cultivar IT82E-32 x 0 weeks after planting cowpea";"Additive";NA;"Eggplant";"Solanum melongena L.";"Cowpea";"Vigna unguiculata L. Walp.";8006;1966;7228;1892;9120;"Kg/ha";NA;"Table 4";0,903;0,962;1,865;0,902822882837872;0,96236012207528;1,86518300491315
112;838;"Ofori, K., Gamedoagbao, D.K.";"Yield of scarlet eggplant (Solanum aethiopicum L.) as influenced by planting date of companion cowpea";"10.1016/j.scienta.2005.02.003";2005;"1999-2001";"1999-2001";"Ghana";"University of Ghana Farm, Legon";5,656697;-0,192143;"Sub-Saharan Africa";"Aw";"Estimated";NA;"Sandy loam (SL)";5,7;"No";"No";"Yes";"Yes";"Yes";"66";"Cowpea cultivar IT82E-32 x 2 weeks after planting cowpea";"Additive";NA;"Eggplant";"Solanum melongena L.";"Cowpea";"Vigna unguiculata L. Walp.";8006;1966;5230;2080;7310;"Kg/ha";NA;"Table 4";0,653;1,058;1,711;0,653260054958781;1,05798575788403;1,71124581284281
112;839;"Ofori, K., Gamedoagbao, D.K.";"Yield of scarlet eggplant (Solanum aethiopicum L.) as influenced by planting date of companion cowpea";"10.1016/j.scienta.2005.02.003";2005;"1999-2001";"1999-2001";"Ghana";"University of Ghana Farm, Legon";5,656697;-0,192143;"Sub-Saharan Africa";"Aw";"Estimated";NA;"Sandy loam (SL)";5,7;"No";"No";"Yes";"Yes";NA;"66";"Cowpea cultivar IT82E-32 x 4 weeks after planting cowpea";"Additive";NA;"Eggplant";"Solanum melongena L.";"Cowpea";"Vigna unguiculata L. Walp.";8006;1966;4620;1838;6458;"Kg/ha";NA;"Table 4";0,577;0,935;1,512;0,5770671996003;0,934893184130214;1,51196038373051
113;840;"Ogbuehi, C.R.A., Orzolek, M.D.";"Intercropping carrot and sweetcorn in a multiple cropping system";"10.1016/0304-4238(87)90102-6";1987;"1984";"1984";"USA";"Horticultural Research Farm of The Pennsylvania State University located at Rock Springs, Pennsylvania";40,79874;-77,856582;"North America";"Dfb";"Estimated";NA;NA;NA;"No";"No";"Yes";"Yes";NA;"276";"Corn (26 May), 1 row carrot (16 June)";"Additive";"Row";"Maize";"Zea mays L.";"Carrot";"Daucus carota L. var. sativus Hoffm.";18,3;5,8;19;2,5;21,5;"MT/ha";"Marketable yield";"Table 1";1,038;0,431;1,469;1,03825136612022;0,431034482758621;1,46928584887884
113;841;"Ogbuehi, C.R.A., Orzolek, M.D.";"Intercropping carrot and sweetcorn in a multiple cropping system";"10.1016/0304-4238(87)90102-6";1987;"1984";"1984";"USA";"Horticultural Research Farm of The Pennsylvania State University located at Rock Springs, Pennsylvania";40,79874;-77,856582;"North America";"Dfb";"Estimated";NA;NA;NA;"No";"No";"Yes";"Yes";NA;"276";"Corn (26 May), 2 rows carrot (16 June)";"Additive";"Row";"Maize";"Zea mays L.";"Carrot";"Daucus carota L. var. sativus Hoffm.";18,3;5,8;18,3;3,3;21,6;"MT/ha";"Marketable yield";"Table 1";1;0,569;1,569;1;0,568965517241379;1,56896551724138
113;842;"Ogbuehi, C.R.A., Orzolek, M.D.";"Intercropping carrot and sweetcorn in a multiple cropping system";"10.1016/0304-4238(87)90102-6";1987;"1984";"1984";"USA";"Horticultural Research Farm of The Pennsylvania State University located at Rock Springs, Pennsylvania";40,79874;-77,856582;"North America";"Dfb";"Estimated";NA;NA;NA;"No";"No";"Yes";"Yes";NA;"276";"Corn (26 May), 3 rows carrot (16 June)";"Additive";"Row";"Maize";"Zea mays L.";"Carrot";"Daucus carota L. var. sativus Hoffm.";18,3;5,8;18,1;3,9;22;"MT/ha";"Marketable yield";"Table 1";0,989;0,672;1,661;0,989071038251366;0,672413793103448;1,66148483135481
113;843;"Ogbuehi, C.R.A., Orzolek, M.D.";"Intercropping carrot and sweetcorn in a multiple cropping system";"10.1016/0304-4238(87)90102-6";1987;"1984";"1984";"USA";"Horticultural Research Farm of The Pennsylvania State University located at Rock Springs, Pennsylvania";40,79874;-77,856582;"North America";"Dfb";"Estimated";NA;NA;NA;"No";"No";"Yes";"Yes";NA;"276";"1 row carrot (26 May), corn (16 June)";"Additive";"Row";"Maize";"Zea mays L.";"Carrot";"Daucus carota L. var. sativus Hoffm.";14,1;7,4;13;3,6;16,6;"MT/ha";"Marketable yield";"Table 1";0,922;0,486;1,408;0,921985815602837;0,486486486486486;1,40847230208932
113;844;"Ogbuehi, C.R.A., Orzolek, M.D.";"Intercropping carrot and sweetcorn in a multiple cropping system";"10.1016/0304-4238(87)90102-6";1987;"1984";"1984";"USA";"Horticultural Research Farm of The Pennsylvania State University located at Rock Springs, Pennsylvania";40,79874;-77,856582;"North America";"Dfb";"Estimated";NA;NA;NA;"No";"No";"Yes";"Yes";NA;"276";"2 rows carrot (26 May), corn (16 June)";"Additive";"Row";"Maize";"Zea mays L.";"Carrot";"Daucus carota L. var. sativus Hoffm.";14,1;7,4;12,6;4,6;17,2;"MT/ha";"Marketable yield";"Table 1";0,894;0,622;1,515;0,893617021276596;0,621621621621621;1,51523864289822
113;845;"Ogbuehi, C.R.A., Orzolek, M.D.";"Intercropping carrot and sweetcorn in a multiple cropping system";"10.1016/0304-4238(87)90102-6";1987;"1984";"1984";"USA";"Horticultural Research Farm of The Pennsylvania State University located at Rock Springs, Pennsylvania";40,79874;-77,856582;"North America";"Dfb";"Estimated";NA;NA;NA;"No";"No";"Yes";"Yes";NA;"276";"3 rows carrot (26 May), corn (16 June)";"Additive";"Row";"Maize";"Zea mays L.";"Carrot";"Daucus carota L. var. sativus Hoffm.";14,1;7,4;12,6;5;17,6;"MT/ha";"Marketable yield";"Table 1";0,894;0,676;1,569;0,893617021276596;0,675675675675676;1,56929269695227
114;846;"Olasantan, F.O.";"Response of tomato and okra to nitrogen fertilizer in sole cropping and intercropping with cowpea";"10.1080/00221589.1991.11516144";1991;"1986-1987";"1986";"Nigeria";"Ila-Orangun";8;4,9;"Sub-Saharan Africa";"Aw";"Exact";"Alfisols (USDA)";NA;6,2;"No";"No";"Yes";"Yes";NA;"0";NA;"Replacement";"Row";"Tomato";"Solanum lycopersicum L.";"Cowpea";"Vigna unguiculata L. Walp.";20,7;1,8;9,6;1;10,6;"t/ha";"Marketable yield";"Table 4";0,47;0,55;1,02;0,463768115942029;0,555555555555556;1,01932367149758
114;847;"Olasantan, F.O.";"Response of tomato and okra to nitrogen fertilizer in sole cropping and intercropping with cowpea";"10.1080/00221589.1991.11516144";1991;"1986-1987";"1986";"Nigeria";"Ila-Orangun";8;4,9;"Sub-Saharan Africa";"Aw";"Exact";"Alfisols (USDA)";NA;6,2;"No";"No";"Yes";"Yes";NA;"30";NA;"Replacement";"Row";"Tomato";"Solanum lycopersicum L.";"Cowpea";"Vigna unguiculata L. Walp.";23;1,8;12,2;1,1;13,3;"t/ha";"Marketable yield";"Table 4";0,61;0,6;1,21;0,530434782608696;0,611111111111111;1,14154589371981
114;848;"Olasantan, F.O.";"Response of tomato and okra to nitrogen fertilizer in sole cropping and intercropping with cowpea";"10.1080/00221589.1991.11516144";1991;"1986-1987";"1986";"Nigeria";"Ila-Orangun";8;4,9;"Sub-Saharan Africa";"Aw";"Exact";"Alfisols (USDA)";NA;6,2;"No";"No";"Yes";"Yes";NA;"60";NA;"Replacement";"Row";"Tomato";"Solanum lycopersicum L.";"Cowpea";"Vigna unguiculata L. Walp.";29,5;1,8;8,8;0,7;9,5;"t/ha";"Marketable yield";"Table 4";0,48;0,35;0,83;0,298305084745763;0,388888888888889;0,687193973634652
114;849;"Olasantan, F.O.";"Response of tomato and okra to nitrogen fertilizer in sole cropping and intercropping with cowpea";"10.1080/00221589.1991.11516144";1991;"1986-1987";"1987";"Nigeria";"Ila-Orangun";8;4,9;"Sub-Saharan Africa";"Aw";"Exact";"Alfisols (USDA)";NA;6,2;"No";"No";"Yes";"Yes";NA;"0";NA;"Replacement";"Row";"Tomato";"Solanum lycopersicum L.";"Cowpea";"Vigna unguiculata L. Walp.";22;2,2;9,6;1,1;10,7;"t/ha";"Marketable yield";"Table 4";0,47;0,55;1,02;0,436363636363636;0,5;0,936363636363636
114;850;"Olasantan, F.O.";"Response of tomato and okra to nitrogen fertilizer in sole cropping and intercropping with cowpea";"10.1080/00221589.1991.11516144";1991;"1986-1987";"1987";"Nigeria";"Ila-Orangun";8;4,9;"Sub-Saharan Africa";"Aw";"Exact";"Alfisols (USDA)";NA;6,2;"No";"No";"Yes";"Yes";NA;"30";NA;"Replacement";"Row";"Tomato";"Solanum lycopersicum L.";"Cowpea";"Vigna unguiculata L. Walp.";24;2,2;13,6;1,2;14,8;"t/ha";"Marketable yield";"Table 4";0,55;0,6;1,15;0,566666666666667;0,545454545454545;1,11212121212121
114;851;"Olasantan, F.O.";"Response of tomato and okra to nitrogen fertilizer in sole cropping and intercropping with cowpea";"10.1080/00221589.1991.11516144";1991;"1986-1987";"1987";"Nigeria";"Ila-Orangun";8;4,9;"Sub-Saharan Africa";"Aw";"Exact";"Alfisols (USDA)";NA;6,2;"No";"No";"Yes";"Yes";NA;"60";NA;"Replacement";"Row";"Tomato";"Solanum lycopersicum L.";"Cowpea";"Vigna unguiculata L. Walp.";30,5;2,2;11,7;0,7;12,4;"t/ha";"Marketable yield";"Table 4";0,34;0,35;0,69;0,383606557377049;0,318181818181818;0,701788375558867
114;852;"Olasantan, F.O.";"Response of tomato and okra to nitrogen fertilizer in sole cropping and intercropping with cowpea";"10.1080/00221589.1991.11516144";1991;"1986-1987";"1987";"Nigeria";"Ila-Orangun";8;4,9;"Sub-Saharan Africa";"Aw";"Exact";"Alfisols (USDA)";NA;6,2;"No";"No";"Yes";"Yes";NA;"0";NA;"Replacement";"Row";"Okra";"Abelmoschus esculentus";"Cowpea";"Vigna unguiculata L. Walp.";4,2;2,1;2;1,2;3,2;"t/ha";"Marketable yield";"Table 5";0,48;0,53;1,01;0,476190476190476;0,571428571428571;1,04761904761905
114;853;"Olasantan, F.O.";"Response of tomato and okra to nitrogen fertilizer in sole cropping and intercropping with cowpea";"10.1080/00221589.1991.11516144";1991;"1986-1987";"1987";"Nigeria";"Ila-Orangun";8;4,9;"Sub-Saharan Africa";"Aw";"Exact";"Alfisols (USDA)";NA;6,2;"No";"No";"Yes";"Yes";NA;"60";NA;"Replacement";"Row";"Okra";"Abelmoschus esculentus";"Cowpea";"Vigna unguiculata L. Walp.";4,6;2,1;2,1;1,4;3,5;"t/ha";"Marketable yield";"Table 5";0,6;0,62;1,22;0,456521739130435;0,666666666666667;1,1231884057971
114;854;"Olasantan, F.O.";"Response of tomato and okra to nitrogen fertilizer in sole cropping and intercropping with cowpea";"10.1080/00221589.1991.11516144";1991;"1986-1987";"1987";"Nigeria";"Ila-Orangun";8;4,9;"Sub-Saharan Africa";"Aw";"Exact";"Alfisols (USDA)";NA;6,2;"No";"No";"Yes";"Yes";NA;"30";NA;"Replacement";"Row";"Okra";"Abelmoschus esculentus";"Cowpea";"Vigna unguiculata L. Walp.";5;2,1;2,4;0,7;3,1;"t/ha";"Marketable yield";"Table 5";0,49;0,42;0,91;0,48;0,333333333333333;0,813333333333333
114;855;"Olasantan, F.O.";"Response of tomato and okra to nitrogen fertilizer in sole cropping and intercropping with cowpea";"10.1080/00221589.1991.11516144";1991;"1986-1987";"1988";"Nigeria";"Ila-Orangun";8;4,9;"Sub-Saharan Africa";"Aw";"Exact";"Alfisols (USDA)";NA;6,2;"No";"No";"Yes";"Yes";NA;"0";NA;"Replacement";"Row";"Okra";"Abelmoschus esculentus";"Cowpea";"Vigna unguiculata L. Walp.";4,6;2,1;2,1;0,9;3;"t/ha";"Marketable yield";"Table 5";0,48;0,53;1,01;0,456521739130435;0,428571428571429;0,885093167701863
114;856;"Olasantan, F.O.";"Response of tomato and okra to nitrogen fertilizer in sole cropping and intercropping with cowpea";"10.1080/00221589.1991.11516144";1991;"1986-1987";"1988";"Nigeria";"Ila-Orangun";8;4,9;"Sub-Saharan Africa";"Aw";"Exact";"Alfisols (USDA)";NA;6,2;"No";"No";"Yes";"Yes";NA;"30";NA;"Replacement";"Row";"Okra";"Abelmoschus esculentus";"Cowpea";"Vigna unguiculata L. Walp.";5,5;2,1;2,7;1,1;3,8;"t/ha";"Marketable yield";"Table 5";0,51;0,62;1,13;0,490909090909091;0,523809523809524;1,01471861471861
114;857;"Olasantan, F.O.";"Response of tomato and okra to nitrogen fertilizer in sole cropping and intercropping with cowpea";"10.1080/00221589.1991.11516144";1991;"1986-1987";"1988";"Nigeria";"Ila-Orangun";8;4,9;"Sub-Saharan Africa";"Aw";"Exact";"Alfisols (USDA)";NA;6,2;"No";"No";"Yes";"Yes";NA;"60";NA;"Replacement";"Row";"Okra";"Abelmoschus esculentus";"Cowpea";"Vigna unguiculata L. Walp.";6,1;2,1;2,2;1;3,2;"t/ha";"Marketable yield";"Table 5";0,39;0,42;0,81;0,360655737704918;0,476190476190476;0,836846213895394
115;858;"Olasantan, FO";"Effects of preceding maize (Zea mays) and cowpea (Vigna unguiculata) in sole cropping and intercropping on growth, yield and nitrogen requirement of okra (Abelmoschus esculentus)";"10.1017/S0021859698005711";1998;"1991-1992";"1991";"Nigeria";"College Research Farm, Ila-Orangun, South-Western Nigeria";8;4,9;"Sub-Saharan Africa";"Aw";"Exact";"Alfisols (USDA)";NA;5,6;"No";"No";"Yes";"Yes";NA;"60";NA;"Replacement";"Row";"Maize";"Zea mays L.";"Cowpea";"Vigna unguiculata L. Walp.";4,2;1,9;2,8;1;3,8;"t/ha";"Grain Yield";"Table 1";NA;NA;NA;0,666666666666667;0,526315789473684;1,19298245614035
115;859;"Olasantan, FO";"Effects of preceding maize (Zea mays) and cowpea (Vigna unguiculata) in sole cropping and intercropping on growth, yield and nitrogen requirement of okra (Abelmoschus esculentus)";"10.1017/S0021859698005711";1998;"1991-1992";"1992";"Nigeria";"College Research Farm, Ila-Orangun, South-Western Nigeria";8;4,9;"Sub-Saharan Africa";"Aw";"Exact";"Alfisols (USDA)";NA;5,6;"No";"No";"Yes";"Yes";NA;"60";NA;"Replacement";"Row";"Maize";"Zea mays L.";"Cowpea";"Vigna unguiculata L. Walp.";3,8;1,7;2,5;0,8;3,3;"t/ha";"Grain Yield";"Table 1";NA;NA;NA;0,657894736842105;0,470588235294118;1,12848297213622
116;860;"POWERS, LE and MCSORLEY, R and DUNN, RA and MONTES, A";"THE AGROECOLOGY OF A CUCURBIT-BASED INTERCROPPING SYSTEM IN THE YEGUARE VALLEY OF HONDURAS";"10.1016/0167-8809(94)90084-1";1994;"1991";"1991";"Honduras";"Panamerican School of Agriculture";NA;NA;"Latin America & Caribbean";NA;NA;NA;"Loam (L)";NA;NA;"No";"No";"Yes";NA;"0";NA;"Additive";"Mixed";"Cucumber";"Cucumis sativus L.";"Hairy indigo";"Indigofera hirsuta L.";23,3;NA;16,7;NA;NA;"t/ha";"Fruit yield";"Table 6";NA;NA;NA;0,716738197424893;NA;NA
116;861;"POWERS, LE and MCSORLEY, R and DUNN, RA and MONTES, A";"THE AGROECOLOGY OF A CUCURBIT-BASED INTERCROPPING SYSTEM IN THE YEGUARE VALLEY OF HONDURAS";"10.1016/0167-8809(94)90084-1";1994;"1991";"1991";"Honduras";"Panamerican School of Agriculture";NA;NA;"Latin America & Caribbean";NA;NA;NA;"Loam (L)";NA;NA;"No";"No";"Yes";NA;"0";NA;"Additive";"Mixed";"Cucumber";"Cucumis sativus L.";"Alfalfa";"Medicago sativa L.";23,3;NA;9,5;NA;NA;"t/ha";"Fruit yield";"Table 6";NA;NA;NA;0,407725321888412;NA;NA
116;862;"POWERS, LE and MCSORLEY, R and DUNN, RA and MONTES, A";"THE AGROECOLOGY OF A CUCURBIT-BASED INTERCROPPING SYSTEM IN THE YEGUARE VALLEY OF HONDURAS";"10.1016/0167-8809(94)90084-1";1994;"1991";"1991";"Honduras";"Panamerican School of Agriculture";NA;NA;"Latin America & Caribbean";NA;NA;NA;"Loam (L)";NA;NA;"No";"No";"Yes";NA;"0";NA;"Additive";"Mixed";"Cucumber";"Cucumis sativus L.";"Marigold";"Tagetes patula L.";24,4;NA;4;NA;NA;"t/ha";"Fruit yield";"Table 6";NA;NA;NA;0,163934426229508;NA;NA
117;863;"Panozzo, Anna and Bernazeau, Bruno and Desclaux, Dominique";"Durum wheat in organic olive orchard: good deal for the farmers?";"10.1007/s10457-019-00441-0";2020;"2014-2017";"2015";"France";"INRA DIASCOPE station in Mauguio";43,583333;3,75;"Europe & Central Asia";"Csa";"Exact";NA;NA;NA;"No";"Yes";"No";"No";"No";"0";NA;"Additive";"AF";"Olive";"Olea europaea";"Durum wheat";"Triticum durum Desf.";0,5;1,1;0,8;1,2;2;"t/ha";NA;"Table 4";1,43;1,09;2,42;1,6;1,09090909090909;2,69090909090909
117;864;"Panozzo, Anna and Bernazeau, Bruno and Desclaux, Dominique";"Durum wheat in organic olive orchard: good deal for the farmers?";"10.1007/s10457-019-00441-0";2020;"2014-2017";"2016";"France";"INRA DIASCOPE station in Mauguio";43,583333;3,75;"Europe & Central Asia";"Csa";"Exact";NA;NA;NA;"No";"Yes";"No";"No";"No";"0";NA;"Additive";"AF";"Olive";"Olea europaea";"Durum wheat";"Triticum durum Desf.";1;1,6;0,8;0,9;1,7;"t/ha";NA;"Table 4";0,82;0,56;1,38;0,8;0,5625;1,3625
117;865;"Panozzo, Anna and Bernazeau, Bruno and Desclaux, Dominique";"Durum wheat in organic olive orchard: good deal for the farmers?";"10.1007/s10457-019-00441-0";2020;"2014-2017";"2017";"France";"INRA DIASCOPE station in Mauguio";43,583333;3,75;"Europe & Central Asia";"Csa";"Exact";NA;NA;NA;"No";"Yes";"No";"No";"No";"0";NA;"Additive";"AF";"Olive";"Olea europaea";"Durum wheat";"Triticum durum Desf.";2,9;2,3;4,1;1;5,1;"t/ha";NA;"Table 4";1,42;0,43;1,85;1,41379310344828;0,434782608695652;1,84857571214393
